TimeStamp,P1AK,P2AK,P3AK,P41AK,P42AK,P5AK,P61AK,P62AK,P63AK,P7AK,P8AK
2020-01-11 05:00:00,106.0,60.0,13.0,0.0,87.0,56.0,17.0,10.0,49.0,28.0,10.0
2020-01-11 06:00:00,106.0,59.0,13.0,8.0,90.0,58.0,10.0,6.0,49.0,29.0,10.0
2020-01-11 07:00:00,108.0,62.0,13.0,20.0,97.0,59.0,8.0,4.0,48.0,32.0,12.0
2020-01-11 08:00:00,112.0,65.0,38.0,25.0,107.0,65.0,9.0,4.0,49.0,36.0,19.0
2020-01-11 09:00:00,138.0,81.0,46.0,36.0,109.0,97.0,21.0,22.0,53.0,69.0,44.0
2020-01-11 10:00:00,246.0,113.0,53.0,99.0,122.0,222.0,50.0,73.0,66.0,138.0,93.0
2020-01-11 11:00:00,438.0,147.0,59.0,192.0,152.0,355.0,79.0,103.0,86.0,204.0,154.0
2020-01-11 12:00:00,562.0,202.0,60.0,261.0,181.0,474.0,84.0,110.0,93.0,260.0,150.0
2020-01-11 13:00:00,602.0,222.0,37.0,284.0,196.0,510.0,85.0,111.0,96.0,268.0,155.0
2020-01-11 14:00:00,639.0,230.0,38.0,300.0,189.0,514.0,88.0,111.0,95.0,285.0,126.0
2020-01-11 15:00:00,640.0,202.0,33.0,278.0,188.0,525.0,83.0,113.0,92.0,280.0,89.0
2020-01-11 16:00:00,591.0,166.0,30.0,245.0,169.0,488.0,86.0,106.0,92.0,276.0,61.0
2020-01-11 17:00:00,540.0,139.0,26.0,174.0,138.0,426.0,85.0,93.0,79.0,227.0,40.0
2020-01-11 18:00:00,446.0,141.0,17.0,127.0,120.0,353.0,61.0,64.0,71.0,138.0,25.0
2020-01-11 19:00:00,347.0,150.0,16.0,248.0,154.0,357.0,50.0,53.0,83.0,79.0,43.0
2020-01-11 20:00:00,341.0,152.0,15.0,286.0,212.0,382.0,53.0,70.0,91.0,52.0,67.0
2020-01-11 21:00:00,324.0,141.0,14.0,277.0,217.0,381.0,63.0,86.0,91.0,47.0,43.0
2020-01-11 22:00:00,288.0,136.0,14.0,251.0,185.0,300.0,65.0,78.0,90.0,35.0,19.0
2020-01-11 23:00:00,214.0,106.0,14.0,194.0,180.0,205.0,59.0,63.0,74.0,25.0,7.0
2020-01-12 00:00:00,164.0,79.0,14.0,128.0,166.0,160.0,43.0,45.0,74.0,22.0,0.0
2020-01-12 01:00:00,141.0,68.0,14.0,62.0,132.0,109.0,43.0,32.0,63.0,22.0,0.0
2020-01-12 02:00:00,113.0,63.0,14.0,0.0,115.0,69.0,43.0,23.0,53.0,20.0,0.0
2020-01-12 03:00:00,111.0,63.0,14.0,0.0,106.0,62.0,40.0,17.0,47.0,20.0,0.0
2020-01-12 04:00:00,111.0,63.0,14.0,1.0,101.0,59.0,25.0,16.0,44.0,18.0,0.0
2020-01-12 05:00:00,109.0,62.0,14.0,0.0,99.0,59.0,17.0,10.0,45.0,18.0,0.0
2020-01-12 06:00:00,109.0,62.0,14.0,0.0,100.0,59.0,14.0,6.0,45.0,17.0,0.0
2020-01-12 07:00:00,109.0,62.0,14.0,22.0,104.0,58.0,12.0,5.0,45.0,17.0,0.0
2020-01-12 08:00:00,109.0,63.0,14.0,43.0,110.0,58.0,14.0,4.0,48.0,17.0,0.0
2020-01-12 09:00:00,107.0,64.0,14.0,64.0,103.0,59.0,18.0,8.0,46.0,18.0,0.0
2020-01-12 10:00:00,107.0,66.0,14.0,137.0,114.0,88.0,38.0,30.0,68.0,19.0,17.0
2020-01-12 11:00:00,119.0,72.0,14.0,184.0,131.0,109.0,43.0,44.0,87.0,21.0,26.0
2020-01-12 12:00:00,144.0,77.0,14.0,200.0,136.0,115.0,61.0,47.0,88.0,29.0,24.0
2020-01-12 13:00:00,181.0,82.0,14.0,189.0,158.0,120.0,55.0,41.0,80.0,34.0,24.0
2020-01-12 14:00:00,199.0,77.0,14.0,186.0,159.0,184.0,70.0,64.0,91.0,33.0,17.0
2020-01-12 15:00:00,176.0,72.0,14.0,178.0,161.0,230.0,78.0,80.0,91.0,32.0,6.0
2020-01-12 16:00:00,191.0,72.0,14.0,159.0,162.0,254.0,74.0,95.0,91.0,27.0,11.0
2020-01-12 17:00:00,207.0,72.0,14.0,118.0,164.0,254.0,70.0,69.0,86.0,28.0,11.0
2020-01-12 18:00:00,234.0,88.0,14.0,89.0,150.0,272.0,58.0,55.0,90.0,29.0,33.0
2020-01-12 19:00:00,239.0,113.0,14.0,54.0,150.0,265.0,53.0,69.0,90.0,28.0,36.0
2020-01-12 20:00:00,206.0,112.0,15.0,0.0,140.0,173.0,31.0,43.0,81.0,24.0,17.0
2020-01-12 21:00:00,193.0,87.0,16.0,0.0,119.0,148.0,26.0,33.0,61.0,20.0,9.0
2020-01-12 22:00:00,175.0,71.0,16.0,0.0,101.0,112.0,20.0,21.0,59.0,17.0,3.0
2020-01-12 23:00:00,115.0,63.0,16.0,0.0,94.0,62.0,5.0,9.0,54.0,14.0,0.0
2020-01-13 00:00:00,111.0,63.0,16.0,1.0,93.0,59.0,3.0,7.0,53.0,15.0,0.0
2020-01-13 01:00:00,111.0,63.0,16.0,1.0,92.0,59.0,3.0,7.0,53.0,15.0,0.0
2020-01-13 02:00:00,112.0,62.0,16.0,0.0,92.0,59.0,3.0,7.0,53.0,15.0,0.0
2020-01-13 03:00:00,112.0,64.0,16.0,0.0,92.0,59.0,3.0,7.0,53.0,15.0,0.0
2020-01-13 04:00:00,112.0,64.0,16.0,0.0,91.0,59.0,1.0,7.0,53.0,15.0,0.0
2020-01-13 05:00:00,111.0,63.0,16.0,0.0,90.0,59.0,1.0,7.0,53.0,16.0,0.0
2020-01-13 06:00:00,114.0,65.0,16.0,9.0,92.0,59.0,1.0,7.0,52.0,19.0,0.0
2020-01-13 07:00:00,165.0,101.0,36.0,20.0,100.0,67.0,7.0,8.0,51.0,43.0,6.0
2020-01-13 08:00:00,265.0,227.0,423.0,77.0,123.0,118.0,24.0,9.0,52.0,117.0,23.0
2020-01-13 09:00:00,389.0,310.0,501.0,131.0,162.0,205.0,58.0,41.0,70.0,221.0,57.0
2020-01-13 10:00:00,490.0,342.0,521.0,170.0,174.0,302.0,77.0,70.0,91.0,285.0,86.0
2020-01-13 11:00:00,541.0,359.0,520.0,182.0,163.0,356.0,85.0,104.0,93.0,283.0,99.0
2020-01-13 12:00:00,562.0,378.0,516.0,178.0,156.0,350.0,75.0,86.0,84.0,270.0,87.0
2020-01-13 13:00:00,548.0,360.0,408.0,172.0,160.0,323.0,71.0,59.0,75.0,246.0,76.0
2020-01-13 14:00:00,505.0,325.0,222.0,157.0,148.0,318.0,69.0,72.0,76.0,257.0,83.0
2020-01-13 15:00:00,489.0,302.0,87.0,158.0,130.0,323.0,80.0,88.0,71.0,293.0,82.0
2020-01-13 16:00:00,451.0,277.0,50.0,171.0,110.0,298.0,74.0,98.0,76.0,265.0,87.0
2020-01-13 17:00:00,425.0,233.0,37.0,152.0,87.0,270.0,58.0,88.0,80.0,204.0,64.0
2020-01-13 18:00:00,373.0,172.0,28.0,94.0,86.0,218.0,56.0,66.0,85.0,149.0,43.0
2020-01-13 19:00:00,255.0,151.0,24.0,105.0,112.0,186.0,25.0,45.0,84.0,74.0,37.0
2020-01-13 20:00:00,254.0,148.0,25.0,195.0,166.0,170.0,20.0,24.0,76.0,43.0,27.0
2020-01-13 21:00:00,234.0,133.0,24.0,178.0,175.0,141.0,6.0,17.0,77.0,37.0,15.0
2020-01-13 22:00:00,214.0,103.0,22.0,146.0,153.0,120.0,7.0,6.0,75.0,31.0,7.0
2020-01-13 23:00:00,162.0,74.0,23.0,7.0,105.0,77.0,2.0,2.0,63.0,28.0,4.0
2020-01-14 00:00:00,157.0,71.0,23.0,0.0,95.0,69.0,1.0,2.0,58.0,26.0,4.0
2020-01-14 01:00:00,157.0,70.0,23.0,0.0,100.0,66.0,1.0,1.0,57.0,25.0,4.0
2020-01-14 02:00:00,147.0,70.0,23.0,0.0,99.0,66.0,0.0,1.0,57.0,25.0,4.0
2020-01-14 03:00:00,146.0,69.0,23.0,0.0,99.0,66.0,0.0,1.0,56.0,25.0,4.0
2020-01-14 04:00:00,146.0,69.0,23.0,0.0,100.0,66.0,0.0,1.0,56.0,25.0,4.0
2020-01-14 05:00:00,145.0,68.0,23.0,0.0,100.0,66.0,0.0,1.0,56.0,26.0,4.0
2020-01-14 06:00:00,148.0,70.0,23.0,9.0,99.0,66.0,0.0,0.0,54.0,29.0,5.0
2020-01-14 07:00:00,169.0,112.0,29.0,17.0,103.0,76.0,6.0,1.0,47.0,56.0,5.0
2020-01-14 08:00:00,280.0,235.0,425.0,79.0,117.0,125.0,30.0,17.0,52.0,122.0,27.0
2020-01-14 09:00:00,383.0,316.0,474.0,122.0,159.0,210.0,55.0,30.0,70.0,216.0,74.0
2020-01-14 10:00:00,489.0,354.0,490.0,160.0,165.0,322.0,84.0,72.0,88.0,277.0,104.0
2020-01-14 11:00:00,552.0,379.0,491.0,181.0,164.0,376.0,84.0,99.0,84.0,294.0,130.0
2020-01-14 12:00:00,571.0,376.0,465.0,172.0,166.0,315.0,79.0,103.0,88.0,293.0,109.0
2020-01-14 13:00:00,521.0,343.0,373.0,156.0,161.0,298.0,64.0,80.0,85.0,263.0,101.0
2020-01-14 14:00:00,504.0,306.0,213.0,130.0,149.0,278.0,68.0,92.0,77.0,267.0,89.0
2020-01-14 15:00:00,512.0,292.0,102.0,153.0,139.0,296.0,76.0,86.0,72.0,269.0,102.0
2020-01-14 16:00:00,506.0,285.0,60.0,147.0,119.0,289.0,87.0,83.0,79.0,258.0,95.0
2020-01-14 17:00:00,488.0,219.0,54.0,139.0,104.0,281.0,83.0,92.0,84.0,188.0,94.0
2020-01-14 18:00:00,381.0,164.0,55.0,165.0,114.0,253.0,60.0,65.0,76.0,133.0,62.0
2020-01-14 19:00:00,275.0,145.0,45.0,254.0,134.0,200.0,38.0,37.0,73.0,82.0,36.0
2020-01-14 20:00:00,234.0,140.0,45.0,281.0,174.0,186.0,23.0,24.0,74.0,44.0,24.0
2020-01-14 21:00:00,223.0,124.0,21.0,244.0,162.0,156.0,19.0,20.0,74.0,33.0,14.0
2020-01-14 22:00:00,184.0,103.0,19.0,200.0,149.0,111.0,11.0,10.0,72.0,28.0,7.0
2020-01-14 23:00:00,154.0,74.0,16.0,0.0,94.0,76.0,8.0,4.0,66.0,28.0,0.0
2020-01-15 00:00:00,142.0,73.0,16.0,0.0,88.0,76.0,5.0,1.0,62.0,27.0,0.0
2020-01-15 01:00:00,142.0,73.0,16.0,0.0,88.0,71.0,3.0,0.0,62.0,27.0,0.0
2020-01-15 02:00:00,141.0,73.0,16.0,1.0,88.0,70.0,3.0,0.0,61.0,27.0,0.0
2020-01-15 03:00:00,141.0,72.0,16.0,2.0,86.0,70.0,3.0,0.0,61.0,27.0,0.0
2020-01-15 04:00:00,140.0,72.0,16.0,0.0,87.0,70.0,3.0,0.0,61.0,27.0,0.0
2020-01-15 05:00:00,139.0,71.0,16.0,4.0,87.0,70.0,4.0,0.0,62.0,28.0,0.0
2020-01-15 06:00:00,142.0,76.0,16.0,11.0,94.0,70.0,3.0,0.0,58.0,31.0,0.0
2020-01-15 07:00:00,162.0,120.0,31.0,21.0,103.0,77.0,4.0,0.0,49.0,61.0,3.0
2020-01-15 08:00:00,262.0,239.0,480.0,101.0,136.0,120.0,25.0,8.0,63.0,130.0,22.0
2020-01-15 09:00:00,371.0,319.0,545.0,171.0,172.0,227.0,61.0,42.0,74.0,222.0,68.0
2020-01-15 10:00:00,491.0,357.0,545.0,225.0,190.0,347.0,80.0,98.0,91.0,278.0,106.0
2020-01-15 11:00:00,571.0,379.0,528.0,258.0,196.0,414.0,89.0,110.0,94.0,300.0,144.0
2020-01-15 12:00:00,586.0,365.0,512.0,267.0,185.0,413.0,84.0,100.0,89.0,296.0,135.0
2020-01-15 13:00:00,525.0,355.0,364.0,230.0,184.0,366.0,76.0,101.0,84.0,252.0,100.0
2020-01-15 14:00:00,500.0,321.0,245.0,180.0,175.0,322.0,56.0,92.0,78.0,245.0,87.0
2020-01-15 15:00:00,497.0,297.0,95.0,179.0,142.0,319.0,50.0,92.0,78.0,227.0,95.0
2020-01-15 16:00:00,492.0,256.0,46.0,162.0,120.0,304.0,54.0,85.0,75.0,196.0,95.0
2020-01-15 17:00:00,460.0,211.0,35.0,136.0,97.0,283.0,58.0,86.0,75.0,170.0,76.0
2020-01-15 18:00:00,378.0,148.0,31.0,95.0,102.0,288.0,54.0,67.0,84.0,117.0,45.0
2020-01-15 19:00:00,286.0,158.0,18.0,119.0,125.0,216.0,45.0,49.0,75.0,79.0,29.0
2020-01-15 20:00:00,264.0,157.0,19.0,224.0,152.0,207.0,35.0,43.0,79.0,56.0,12.0
2020-01-15 21:00:00,257.0,137.0,17.0,195.0,153.0,194.0,25.0,35.0,77.0,46.0,9.0
2020-01-15 22:00:00,244.0,105.0,14.0,163.0,129.0,151.0,18.0,25.0,65.0,32.0,2.0
2020-01-15 23:00:00,156.0,75.0,13.0,0.0,95.0,90.0,2.0,12.0,68.0,29.0,0.0
2020-01-16 00:00:00,139.0,75.0,13.0,0.0,88.0,77.0,0.0,7.0,62.0,29.0,0.0
2020-01-16 01:00:00,139.0,75.0,13.0,0.0,82.0,73.0,0.0,4.0,62.0,30.0,0.0
2020-01-16 02:00:00,138.0,75.0,13.0,0.0,80.0,72.0,0.0,3.0,63.0,30.0,0.0
2020-01-16 03:00:00,138.0,74.0,13.0,0.0,79.0,72.0,0.0,3.0,63.0,30.0,0.0
2020-01-16 04:00:00,138.0,74.0,13.0,0.0,79.0,72.0,0.0,3.0,63.0,30.0,0.0
2020-01-16 05:00:00,138.0,73.0,13.0,0.0,79.0,72.0,0.0,3.0,64.0,31.0,0.0
2020-01-16 06:00:00,140.0,74.0,14.0,14.0,81.0,72.0,0.0,3.0,62.0,32.0,0.0
2020-01-16 07:00:00,159.0,103.0,20.0,30.0,89.0,78.0,7.0,2.0,53.0,56.0,2.0
2020-01-16 08:00:00,280.0,210.0,403.0,73.0,105.0,113.0,19.0,17.0,60.0,125.0,25.0
2020-01-16 09:00:00,370.0,305.0,477.0,125.0,155.0,189.0,61.0,36.0,69.0,219.0,65.0
2020-01-16 10:00:00,474.0,350.0,495.0,164.0,160.0,267.0,83.0,75.0,75.0,282.0,113.0
2020-01-16 11:00:00,542.0,357.0,498.0,187.0,169.0,338.0,86.0,104.0,83.0,291.0,127.0
2020-01-16 12:00:00,569.0,355.0,467.0,202.0,175.0,330.0,70.0,92.0,81.0,280.0,131.0
2020-01-16 13:00:00,549.0,342.0,360.0,186.0,158.0,306.0,68.0,92.0,70.0,264.0,113.0
2020-01-16 14:00:00,525.0,324.0,226.0,166.0,137.0,313.0,72.0,87.0,75.0,262.0,114.0
2020-01-16 15:00:00,505.0,305.0,69.0,172.0,123.0,310.0,83.0,86.0,76.0,292.0,114.0
2020-01-16 16:00:00,521.0,282.0,45.0,149.0,103.0,345.0,87.0,102.0,76.0,274.0,127.0
2020-01-16 17:00:00,509.0,230.0,43.0,117.0,79.0,330.0,80.0,99.0,83.0,221.0,108.0
2020-01-16 18:00:00,437.0,205.0,67.0,131.0,99.0,277.0,68.0,72.0,81.0,145.0,106.0
2020-01-16 19:00:00,304.0,174.0,51.0,138.0,149.0,245.0,40.0,38.0,81.0,76.0,108.0
2020-01-16 20:00:00,266.0,171.0,41.0,158.0,151.0,236.0,33.0,28.0,74.0,40.0,114.0
2020-01-16 21:00:00,287.0,153.0,22.0,125.0,132.0,224.0,29.0,21.0,82.0,23.0,76.0
2020-01-16 22:00:00,266.0,126.0,20.0,93.0,95.0,191.0,20.0,16.0,79.0,12.0,28.0
2020-01-16 23:00:00,156.0,77.0,19.0,0.0,78.0,111.0,7.0,10.0,74.0,9.0,10.0
2020-01-17 00:00:00,149.0,69.0,18.0,0.0,66.0,83.0,5.0,5.0,63.0,8.0,0.0
2020-01-17 01:00:00,140.0,69.0,18.0,2.0,66.0,79.0,5.0,4.0,59.0,7.0,0.0
2020-01-17 02:00:00,140.0,69.0,18.0,1.0,65.0,77.0,4.0,2.0,59.0,8.0,0.0
2020-01-17 03:00:00,140.0,68.0,18.0,1.0,65.0,77.0,5.0,1.0,58.0,8.0,0.0
2020-01-17 04:00:00,139.0,68.0,18.0,0.0,65.0,77.0,4.0,1.0,58.0,8.0,0.0
2020-01-17 05:00:00,138.0,67.0,18.0,0.0,64.0,77.0,5.0,1.0,58.0,10.0,0.0
2020-01-17 06:00:00,141.0,70.0,18.0,10.0,67.0,78.0,3.0,1.0,53.0,12.0,0.0
2020-01-17 07:00:00,153.0,83.0,23.0,20.0,77.0,86.0,7.0,1.0,48.0,38.0,0.0
2020-01-17 08:00:00,246.0,206.0,363.0,73.0,108.0,132.0,32.0,16.0,56.0,105.0,22.0
2020-01-17 09:00:00,342.0,275.0,427.0,141.0,137.0,220.0,60.0,38.0,58.0,176.0,54.0
2020-01-17 10:00:00,463.0,317.0,444.0,175.0,150.0,308.0,80.0,86.0,74.0,243.0,99.0
2020-01-17 11:00:00,538.0,353.0,431.0,180.0,145.0,354.0,79.0,87.0,87.0,299.0,127.0
2020-01-17 12:00:00,545.0,361.0,418.0,186.0,135.0,383.0,67.0,97.0,76.0,279.0,121.0
2020-01-17 13:00:00,530.0,332.0,307.0,199.0,125.0,359.0,77.0,83.0,67.0,248.0,111.0
2020-01-17 14:00:00,487.0,278.0,156.0,146.0,100.0,360.0,70.0,89.0,62.0,214.0,87.0
2020-01-17 15:00:00,473.0,239.0,69.0,172.0,97.0,364.0,73.0,94.0,69.0,212.0,72.0
2020-01-17 16:00:00,477.0,214.0,46.0,162.0,105.0,307.0,71.0,101.0,81.0,190.0,71.0
2020-01-17 17:00:00,492.0,188.0,29.0,112.0,114.0,330.0,71.0,91.0,76.0,167.0,56.0
2020-01-17 18:00:00,430.0,168.0,33.0,88.0,123.0,317.0,63.0,77.0,72.0,123.0,47.0
2020-01-17 19:00:00,365.0,167.0,33.0,116.0,161.0,357.0,50.0,66.0,92.0,75.0,47.0
2020-01-17 20:00:00,375.0,171.0,34.0,115.0,180.0,379.0,61.0,74.0,92.0,35.0,49.0
2020-01-17 21:00:00,389.0,175.0,29.0,75.0,175.0,397.0,61.0,85.0,90.0,38.0,41.0
2020-01-17 22:00:00,366.0,154.0,24.0,31.0,142.0,346.0,55.0,74.0,86.0,29.0,27.0
2020-01-17 23:00:00,254.0,91.0,19.0,1.0,107.0,214.0,43.0,60.0,76.0,24.0,21.0
2020-01-18 00:00:00,232.0,77.0,19.0,1.0,92.0,154.0,36.0,48.0,74.0,27.0,9.0
2020-01-18 01:00:00,208.0,72.0,19.0,0.0,74.0,113.0,35.0,44.0,72.0,25.0,7.0
2020-01-18 02:00:00,154.0,71.0,19.0,0.0,67.0,81.0,26.0,28.0,62.0,21.0,5.0
2020-01-18 03:00:00,147.0,70.0,19.0,0.0,67.0,78.0,25.0,20.0,55.0,20.0,5.0
2020-01-18 04:00:00,146.0,70.0,19.0,0.0,67.0,78.0,16.0,15.0,54.0,20.0,5.0
2020-01-18 05:00:00,145.0,70.0,19.0,0.0,66.0,78.0,8.0,5.0,51.0,20.0,5.0
2020-01-18 06:00:00,146.0,71.0,20.0,6.0,72.0,78.0,3.0,4.0,50.0,20.0,5.0
2020-01-18 07:00:00,148.0,74.0,22.0,16.0,76.0,78.0,3.0,5.0,47.0,24.0,5.0
2020-01-18 08:00:00,154.0,80.0,66.0,28.0,75.0,85.0,7.0,5.0,48.0,30.0,14.0
2020-01-18 09:00:00,193.0,89.0,80.0,59.0,82.0,120.0,21.0,19.0,58.0,53.0,42.0
2020-01-18 10:00:00,329.0,122.0,78.0,140.0,108.0,264.0,55.0,77.0,82.0,111.0,83.0
2020-01-18 11:00:00,494.0,161.0,71.0,230.0,120.0,420.0,88.0,107.0,94.0,160.0,135.0
2020-01-18 12:00:00,606.0,194.0,56.0,277.0,152.0,507.0,91.0,112.0,93.0,199.0,156.0
2020-01-18 13:00:00,641.0,213.0,33.0,298.0,157.0,519.0,89.0,113.0,94.0,259.0,159.0
2020-01-18 14:00:00,613.0,215.0,33.0,298.0,154.0,535.0,89.0,106.0,94.0,299.0,142.0
2020-01-18 15:00:00,640.0,214.0,30.0,272.0,152.0,525.0,86.0,108.0,94.0,269.0,128.0
2020-01-18 16:00:00,615.0,191.0,32.0,230.0,135.0,488.0,85.0,106.0,93.0,237.0,114.0
2020-01-18 17:00:00,588.0,156.0,32.0,209.0,126.0,435.0,82.0,93.0,85.0,180.0,74.0
2020-01-18 18:00:00,475.0,135.0,24.0,207.0,146.0,407.0,63.0,77.0,72.0,123.0,46.0
2020-01-18 19:00:00,404.0,148.0,19.0,284.0,158.0,434.0,54.0,67.0,76.0,64.0,46.0
2020-01-18 20:00:00,418.0,163.0,15.0,272.0,209.0,486.0,64.0,79.0,94.0,49.0,57.0
2020-01-18 21:00:00,401.0,146.0,15.0,244.0,207.0,511.0,70.0,90.0,92.0,43.0,58.0
2020-01-18 22:00:00,387.0,127.0,14.0,212.0,204.0,441.0,76.0,91.0,89.0,33.0,36.0
2020-01-18 23:00:00,213.0,91.0,14.0,141.0,158.0,286.0,63.0,78.0,83.0,23.0,13.0
2020-01-19 00:00:00,183.0,84.0,14.0,72.0,141.0,225.0,54.0,73.0,76.0,24.0,7.0
2020-01-19 01:00:00,153.0,72.0,14.0,5.0,111.0,165.0,47.0,56.0,74.0,22.0,4.0
2020-01-19 02:00:00,105.0,67.0,14.0,0.0,89.0,88.0,42.0,37.0,67.0,20.0,1.0
2020-01-19 03:00:00,105.0,67.0,14.0,0.0,88.0,81.0,36.0,29.0,62.0,20.0,1.0
2020-01-19 04:00:00,105.0,68.0,15.0,1.0,86.0,79.0,28.0,25.0,54.0,20.0,1.0
2020-01-19 05:00:00,105.0,68.0,15.0,0.0,84.0,79.0,19.0,13.0,51.0,19.0,1.0
2020-01-19 06:00:00,105.0,69.0,16.0,3.0,85.0,79.0,8.0,5.0,53.0,19.0,1.0
2020-01-19 07:00:00,105.0,70.0,16.0,16.0,88.0,79.0,8.0,6.0,53.0,18.0,1.0
2020-01-19 08:00:00,105.0,70.0,16.0,35.0,97.0,79.0,10.0,10.0,53.0,18.0,1.0
2020-01-19 09:00:00,103.0,72.0,16.0,37.0,95.0,83.0,12.0,10.0,53.0,18.0,1.0
2020-01-19 10:00:00,101.0,72.0,16.0,77.0,106.0,110.0,32.0,30.0,72.0,18.0,7.0
2020-01-19 11:00:00,105.0,71.0,16.0,128.0,115.0,135.0,48.0,40.0,89.0,18.0,11.0
2020-01-19 12:00:00,141.0,74.0,16.0,131.0,124.0,165.0,65.0,63.0,92.0,22.0,13.0
2020-01-19 13:00:00,162.0,73.0,16.0,157.0,132.0,169.0,64.0,64.0,87.0,27.0,11.0
2020-01-19 14:00:00,183.0,75.0,14.0,140.0,122.0,205.0,69.0,59.0,83.0,29.0,9.0
2020-01-19 15:00:00,202.0,76.0,14.0,149.0,108.0,246.0,74.0,72.0,90.0,32.0,8.0
2020-01-19 16:00:00,198.0,82.0,15.0,153.0,119.0,249.0,79.0,83.0,79.0,35.0,10.0
2020-01-19 17:00:00,229.0,85.0,16.0,115.0,109.0,265.0,70.0,78.0,84.0,36.0,11.0
2020-01-19 18:00:00,253.0,100.0,16.0,113.0,128.0,272.0,62.0,70.0,88.0,35.0,77.0
2020-01-19 19:00:00,274.0,113.0,16.0,79.0,142.0,283.0,59.0,73.0,92.0,36.0,80.0
2020-01-19 20:00:00,237.0,101.0,16.0,24.0,115.0,229.0,42.0,50.0,73.0,30.0,45.0
2020-01-19 21:00:00,221.0,87.0,17.0,0.0,88.0,197.0,32.0,30.0,68.0,27.0,17.0
2020-01-19 22:00:00,205.0,79.0,17.0,0.0,67.0,163.0,30.0,14.0,60.0,20.0,11.0
2020-01-19 23:00:00,109.0,65.0,17.0,0.0,54.0,89.0,10.0,4.0,45.0,19.0,4.0
2020-01-20 00:00:00,108.0,65.0,17.0,0.0,55.0,81.0,7.0,2.0,47.0,19.0,3.0
2020-01-20 01:00:00,107.0,65.0,17.0,0.0,56.0,79.0,6.0,2.0,48.0,19.0,2.0
2020-01-20 02:00:00,106.0,65.0,17.0,0.0,56.0,79.0,5.0,2.0,49.0,19.0,2.0
2020-01-20 03:00:00,106.0,65.0,17.0,0.0,57.0,79.0,4.0,2.0,47.0,19.0,1.0
2020-01-20 04:00:00,106.0,65.0,17.0,0.0,57.0,79.0,4.0,2.0,47.0,19.0,1.0
2020-01-20 05:00:00,108.0,65.0,17.0,0.0,56.0,79.0,4.0,2.0,48.0,20.0,1.0
2020-01-20 06:00:00,129.0,71.0,16.0,11.0,59.0,79.0,5.0,2.0,46.0,24.0,1.0
2020-01-20 07:00:00,161.0,100.0,31.0,24.0,73.0,86.0,14.0,4.0,42.0,46.0,1.0
2020-01-20 08:00:00,269.0,234.0,438.0,96.0,114.0,130.0,36.0,21.0,49.0,107.0,18.0
2020-01-20 09:00:00,381.0,308.0,487.0,140.0,153.0,197.0,67.0,44.0,62.0,216.0,54.0
2020-01-20 10:00:00,495.0,333.0,525.0,166.0,149.0,301.0,85.0,89.0,80.0,257.0,77.0
2020-01-20 11:00:00,533.0,349.0,530.0,182.0,158.0,363.0,88.0,104.0,75.0,269.0,117.0
2020-01-20 12:00:00,554.0,348.0,531.0,176.0,166.0,365.0,71.0,85.0,83.0,254.0,110.0
2020-01-20 13:00:00,544.0,338.0,389.0,180.0,152.0,341.0,67.0,90.0,75.0,216.0,95.0
2020-01-20 14:00:00,518.0,308.0,228.0,148.0,132.0,317.0,70.0,81.0,67.0,229.0,105.0
2020-01-20 15:00:00,499.0,271.0,89.0,150.0,116.0,338.0,82.0,75.0,68.0,258.0,92.0
2020-01-20 16:00:00,478.0,250.0,50.0,125.0,105.0,325.0,78.0,86.0,63.0,233.0,100.0
2020-01-20 17:00:00,464.0,186.0,30.0,99.0,86.0,288.0,79.0,85.0,68.0,214.0,83.0
2020-01-20 18:00:00,348.0,121.0,26.0,51.0,86.0,253.0,44.0,62.0,73.0,160.0,53.0
2020-01-20 19:00:00,260.0,94.0,22.0,49.0,84.0,222.0,27.0,35.0,63.0,89.0,35.0
2020-01-20 20:00:00,204.0,110.0,23.0,30.0,94.0,207.0,13.0,24.0,54.0,54.0,22.0
2020-01-20 21:00:00,229.0,99.0,22.0,5.0,102.0,185.0,10.0,16.0,62.0,50.0,13.0
2020-01-20 22:00:00,207.0,78.0,19.0,0.0,93.0,142.0,7.0,12.0,62.0,45.0,5.0
2020-01-20 23:00:00,139.0,58.0,19.0,1.0,72.0,89.0,3.0,7.0,59.0,41.0,4.0
2020-01-21 00:00:00,135.0,57.0,19.0,0.0,68.0,80.0,4.0,6.0,57.0,41.0,4.0
2020-01-21 01:00:00,127.0,57.0,19.0,0.0,68.0,80.0,3.0,5.0,57.0,40.0,3.0
2020-01-21 02:00:00,127.0,57.0,19.0,0.0,67.0,80.0,3.0,4.0,58.0,40.0,3.0
2020-01-21 03:00:00,127.0,57.0,19.0,0.0,67.0,80.0,3.0,4.0,58.0,40.0,3.0
2020-01-21 04:00:00,127.0,57.0,19.0,0.0,67.0,80.0,2.0,4.0,58.0,40.0,3.0
2020-01-21 05:00:00,127.0,57.0,19.0,0.0,67.0,80.0,2.0,4.0,58.0,41.0,3.0
2020-01-21 06:00:00,129.0,64.0,19.0,10.0,68.0,80.0,2.0,4.0,54.0,45.0,4.0
2020-01-21 07:00:00,147.0,99.0,29.0,35.0,93.0,85.0,4.0,2.0,50.0,68.0,4.0
2020-01-21 08:00:00,261.0,230.0,408.0,90.0,126.0,132.0,26.0,23.0,56.0,142.0,17.0
